127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/lib/d3.js?_=4.10.3 HTTP/1.1" 200 255209
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/app.js?_=4.10.3 HTTP/1.1" 200 17691
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/lib/chosen.js?_=4.10.3 HTTP/1.1" 200 35728
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/analysis.js?_=4.10.3 HTTP/1.1" 200 19343
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/cores.js?_=4.10.3 HTTP/1.1" 200 23261
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/cloud.js?_=4.10.3 HTTP/1.1" 200 19259
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/documents.js?_=4.10.3 HTTP/1.1" 200 16225
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/dataimport.js?_=4.10.3 HTTP/1.1" 200 25496
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/dashboard.js?_=4.10.3 HTTP/1.1" 200 18299
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/files.js?_=4.10.3 HTTP/1.1" 200 7883
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/index.js?_=4.10.3 HTTP/1.1" 200 9735
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/java-properties.js?_=4.10.3 HTTP/1.1" 200 3408
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/logging.js?_=4.10.3 HTTP/1.1" 200 14760
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/ping.js?_=4.10.3 HTTP/1.1" 200 2349
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/query.js?_=4.10.3 HTTP/1.1" 200 6863
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/schema-browser.js?_=4.10.3 HTTP/1.1" 200 39450
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/plugins.js?_=4.10.3 HTTP/1.1" 200 12336
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/threads.js?_=4.10.3 HTTP/1.1" 200 5262
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/js/scripts/replication.js?_=4.10.3 HTTP/1.1" 200 16229
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/img/loader.gif HTTP/1.1" 200 1553
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/admin/cores?wt=json&indexInfo=false&_=1534485486914 HTTP/1.1" 200 366
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/img/chosen-sprite.png HTTP/1.1" 200 559
127.0.0.1 - - [17/Aug/2018:13:58:06 +0800] "GET /solr/admin/info/system?wt=json&_=1534485486975 HTTP/1.1" 200 2523
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/tpl/index.html?_=1534485487023 HTTP/1.1" 200 6141
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/img/ico/memory.png HTTP/1.1" 200 349
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/img/ico/arrow-circle.png HTTP/1.1" 200 802
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/img/ico/server.png HTTP/1.1" 200 423
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/img/ico/system-monitor.png HTTP/1.1" 200 547
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/img/ico/property.png HTTP/1.1" 200 769
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/img/ico/clock-select.png HTTP/1.1" 200 741
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/img/ico/terminal.png HTTP/1.1" 200 492
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/img/ico/processor.png HTTP/1.1" 200 635
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/img/lucene-ico.png HTTP/1.1" 200 1508
127.0.0.1 - - [17/Aug/2018:13:58:07 +0800] "GET /solr/img/solr-ico.png HTTP/1.1" 200 1146
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/tpl/dashboard.html?_=1534485489165 HTTP/1.1" 200 5331
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/collection1/admin/file/?file=admin-extra.menu-top.html&contentType=text/html;charset=utf-8&_=1534485489163 HTTP/1.1" 200 951
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/book-open-text.png HTTP/1.1" 200 628
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/node.png HTTP/1.1" 200 548
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/magnifier.png HTTP/1.1" 200 700
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/collection1/admin/file/?file=admin-extra.menu-bottom.html&contentType=text/html;charset=utf-8&_=1534485489164 HTTP/1.1" 200 953
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/folder.png HTTP/1.1" 200 476
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/block.png HTTP/1.1" 200 630
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/document-import.png HTTP/1.1" 200 688
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/funnel.png HTTP/1.1" 200 591
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/home.png HTTP/1.1" 200 752
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/documents-stack.png HTTP/1.1" 200 594
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/plus-button.png HTTP/1.1" 200 583
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/collection1/admin/luke?wt=json&show=index&numTerms=0&_=1534485489203 HTTP/1.1" 200 527
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/collection1/replication?command=details&wt=json&_=1534485489221 HTTP/1.1" 200 597
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/collection1/admin/system?wt=json&_=1534485489224 HTTP/1.1" 200 2936
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/collection1/admin/file/?file=admin-extra.html&_=1534485489226 HTTP/1.1" 200 1092
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/collection1/admin/ping?action=status&wt=json&_=1534485489230 HTTP/1.1" 503 229
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/slash.png HTTP/1.1" 200 752
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/clipboard-list.png HTTP/1.1" 200 640
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/tick.png HTTP/1.1" 200 634
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/chart.png HTTP/1.1" 200 659
127.0.0.1 - - [17/Aug/2018:13:58:09 +0800] "GET /solr/img/ico/node-master.png HTTP/1.1" 200 1308
127.0.0.1 - - [17/Aug/2018:13:58:11 +0800] "GET /solr/tpl/query.html?_=1534485491099 HTTP/1.1" 200 13119
127.0.0.1 - - [17/Aug/2018:13:58:11 +0800] "GET /solr/img/div.gif HTTP/1.1" 200 1093
127.0.0.1 - - [17/Aug/2018:13:58:11 +0800] "GET /solr/img/ico/minus-button.png HTTP/1.1" 200 479
127.0.0.1 - - [17/Aug/2018:13:58:12 +0800] "GET /solr/img/ico/ui-address-bar.png HTTP/1.1" 200 349
127.0.0.1 - - [17/Aug/2018:13:58:12 +0800] "GET /solr/collection1/select?q=*%3A*&wt=json&indent=true&_=1534485492206 HTTP/1.1" 200 5375
127.0.0.1 - - [17/Aug/2018:13:59:45 +0800] "GET /solr/collection1/select?q=*%3A*&wt=json&indent=true HTTP/1.1" 200 5348
127.0.0.1 - - [17/Aug/2018:14:03:09 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3845
127.0.0.1 - - [17/Aug/2018:14:03:10 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 648
127.0.0.1 - - [17/Aug/2018:14:03:20 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&fq=item_category%3A%E6%89%8B%E6%9C%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3870
127.0.0.1 - - [17/Aug/2018:14:03:20 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 647
127.0.0.1 - - [17/Aug/2018:14:03:21 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3845
127.0.0.1 - - [17/Aug/2018:14:03:21 +0800] "GET /solr/select?q=item_keywords%3A%E6%89%8B%E6%9C%BA&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 647
127.0.0.1 - - [17/Aug/2018:14:03:29 +0800] "GET /solr/select?q=item_keywords%3A%E4%B8%89%E6%98%9F&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3503
127.0.0.1 - - [17/Aug/2018:14:03:29 +0800] "GET /solr/select?q=item_keywords%3A%E4%B8%89%E6%98%9F&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 956
127.0.0.1 - - [17/Aug/2018:14:04:24 +0800] "GET /solr/select?q=item_keywords%3A%E4%B8%89%E6%98%9F&fq=item_price%3A%5B*+TO+500%5D&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 1591
127.0.0.1 - - [17/Aug/2018:14:04:24 +0800] "GET /solr/select?q=item_keywords%3A%E4%B8%89%E6%98%9F&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 956
127.0.0.1 - - [17/Aug/2018:14:04:26 +0800] "GET /solr/select?q=item_keywords%3A%E4%B8%89%E6%98%9F&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3503
127.0.0.1 - - [17/Aug/2018:14:04:26 +0800] "GET /solr/select?q=item_keywords%3A%E4%B8%89%E6%98%9F&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 956
127.0.0.1 - - [17/Aug/2018:14:04:28 +0800] "GET /solr/select?q=item_keywords%3A%E4%B8%89%E6%98%9F&fq=item_price%3A%5B500+TO+*%5D&fq=item_price%3A%5B*+TO+1000%5D&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3081
127.0.0.1 - - [17/Aug/2018:14:04:28 +0800] "GET /solr/select?q=item_keywords%3A%E4%B8%89%E6%98%9F&group=true&group.main=false&group.format=grouped&group.field=item_category&group.ngroups=false&group.facet=false&group.truncate=false&wt=javabin&version=2 HTTP/1.1" 200 956
127.0.0.1 - - [17/Aug/2018:14:04:30 +0800] "GET /solr/select?q=item_keywords%3A%E4%B8%89%E6%98%9F&hl=true&hl.fl=item_title&hl.simple.pre=%3Cem+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fem%3E&wt=javabin&version=2 HTTP/1.1" 200 3503
